property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
94467,-37.912224,145.024629,1 Huntley Road,BENTLEIGH,10300000,house,2011,3,1,2,SC_046,3266,19940,1219,36,0,hospital_126,1374,S_107,1737
91013,-37.963153999999996,145.077488,8 Farm Road,CHELTENHAM,7150000,house,2013,4,2,2,SC_003,1349,19866,2050,37,0,hospital_109,245,S_023,1946
70234,-37.868811,145.08743700000002,60 Alamein Avenue,ASHBURTON,13920000,house,2014,3,1,2,SC_042,1015,19839,684,26,0,hospital_098,583,S_112,615
84308,-37.856049,145.001001,7 Fern Avenue,WINDSOR,16640000,house,2015,3,1,0,SC_066,1173,19957,788,11,0,hospital_012,251,S_115,967
20284,-37.773278999999995,144.95673200000002,1 Goodman Street,BRUNSWICK,6875000,house,2010,2,1,1,SC_011,3712,19969,258,20,0,hospital_102,1298,S_074,482
48138,-37.7977029,145.02849319999999,23 Lower Drive,KEW,17880000,house,2014,4,3,2,SC_083,2610,19931,2163,20,0,hospital_029,1003,S_039,922
43545,-37.707793,145.081031,18 Tennyson Street,WATSONIA,3600000,house,2010,3,1,1,SC_017,5452,19984,428,34,0,hospital_037,2196,S_020,1711
15342,-37.737155,144.906491,48 Balmoral Avenue,STRATHMORE,14841000,house,2011,3,2,3,SC_082,362,20036,1694,24,0,hospital_184,586,S_197,892
9205,-37.883403,144.76021799999998,9 John August Walk,SEABROOK,4928000,house,2012,3,2,1,SC_092,2971,19924,1871,31,0,hospital_073,7101,S_001,2191
88863,-37.947724,145.038948,4 Worthing rd,HIGHETT,7980000,house,2012,3,1,2,SC_079,244,19872,268,40,0,hospital_110,1644,S_069,243
38720,-37.757077,145.035571,20 Dalveen Road,IVANHOE,4653000,house,2011,2,1,0,SC_001,1325,19933,1576,23,0,hospital_039,818,S_219,1356
28296,-37.79436111,144.9771729,43 Westgarth Street,FITZROY,9338000,house,2008,3,1,0,SC_008,2051,19975,1611,11,0,hospital_188,1186,S_200,422
79524,-38.00507736,145.1549835,10 Teeside Way,KEYSBOROUGH,9870000,house,2008,4,2,2,SC_057,2117,19889,4386,51,0,hospital_096,1897,S_079,2034
86293,-37.887662,144.999404,2 Glendora Avenue,BRIGHTON,17500000,house,2014,4,1,1,SC_015,2675,19954,349,17,0,hospital_116,905,S_193,584
15613,-37.734916999999996,144.883713,22 Haldane Road,NIDDRIE,6200000,house,2012,3,1,2,SC_082,1927,20036,3551,24,0,hospital_184,2052,S_198,1351
19411,-37.658776,144.93219,33 Flynn Crescent,COOLAROO,5250000,house,2016,3,1,1,SC_072,1253,44817,595,40,0,hospital_104,1373,S_153,2342
3952,-37.815135,144.863909,9 Stanger Street,YARRAVILLE,7960000,house,2016,3,1,2,SC_033,1981,20022,1770,22,0,hospital_056,3137,S_149,2400
22343,-37.739304,144.96261,23 Main Street,COBURG,3456000,house,2013,3,1,0,SC_030,1341,19965,345,28,0,hospital_084,1688,S_172,349
95506,-37.912492,145.051333,301A McKinnon Road,MCKINNON,13080000,house,2016,3,2,2,SC_041,3154,19940,1170,36,0,hospital_159,1743,S_107,1127
92608,-37.983503000000006,145.07261499999998,11 First Street,PARKDALE,10600000,house,2014,3,2,2,SC_003,1995,19865,679,39,0,hospital_133,576,S_003,404
65511,-37.805267,145.31903799999998,9 Glendale Court,KILSYTH,13260000,house,2011,5,2,3,SC_022,3237,19877,2357,54,0,hospital_164,5587,S_224,840
83536,-37.852559,145.006295,15 Chatsworth Road,PRAHRAN,4960000,house,2016,3,1,1,SC_066,1262,19946,698,23,0,hospital_132,286,S_115,511
57228,-37.830489,145.084868,3 Leeds Street,CANTERBURY,26400000,house,2011,4,3,2,SC_099,2456,19893,741,29,0,hospital_089,3108,S_160,1319
83533,-37.8553564,144.98452340000003,15 Albert Street,WINDSOR,8250000,house,2012,3,1,0,SC_066,1199,19957,665,11,0,hospital_103,833,S_017,1545
13170,-37.70469,144.745299,45 Jade Way,HILLSIDE,6324000,house,2014,3,2,2,SC_048,3165,20000,2574,39,0,hospital_057,8701,S_163,1335
59169,-37.809427,145.16843899999998,Lot1A/20 Robyn Drive,NUNAWADING,7580000,house,2015,3,2,2,SC_002,1139,19899,1367,37,0,hospital_034,2156,S_202,1751
93429,-38.01640701,145.0962524,5 Eulinga Avenue,ASPENDALE,5040000,house,2008,3,1,1,SC_003,5079,19862,1310,46,0,hospital_001,3530,S_119,1252
5683,-37.79281235,144.85159299999998,28 Showers Street,BRAYBROOK,4512000,house,2009,3,1,0,SC_043,877,20022,1229,22,0,hospital_174,2377,S_149,877
50922,-37.784667,145.13593400000002,18 Thiele Street,DONCASTER,13200000,house,2015,3,2,2,SC_091,915,19897,4042,35,0,hospital_194,2217,S_188,1082
28457,-37.798445,144.99088799999998,113 Easey Street,COLLINGWOOD,14760000,house,2015,3,1,1,SC_008,2378,19975,323,11,0,hospital_170,1421,S_060,752
45225,-37.699094,145.110916,5 Yandell Close,GREENSBOROUGH,9450000,house,2014,3,3,2,SC_051,5148,19985,590,38,0,hospital_075,806,S_210,860
33244,-37.732734,145.016598,88 Madeline Street,PRESTON,9741000,house,2012,3,1,2,SC_047,1370,20011,1309,29,0,hospital_139,2348,S_084,1307
29536,-37.766059000000006,144.988553,164A Bent Street,NORTHCOTE,7740000,house,2011,3,1,2,SC_103,3174,20016,728,20,0,hospital_035,1734,S_105,2132
68135,-37.843942,145.013917,5/692 Orrong Road,TOORAK,12760000,house,2011,4,3,2,SC_038,623,19946,760,23,0,hospital_132,1216,S_102,640
62031,-37.824477,145.224,49A Heywood Street,RINGWOOD,5863000,house,2014,2,1,1,SC_032,1372,19902,1051,43,0,hospital_105,2240,S_040,1456
38755,-37.764384,145.045576,23 St Elmo Road,IVANHOE,10020000,house,2013,4,2,2,SC_001,515,19933,503,23,0,hospital_039,1307,S_219,548
13214,-37.723494,144.776787,5 Bronte Court,DELAHEY,4860000,house,2015,3,2,2,SC_107,2728,20001,1625,36,0,hospital_057,5290,S_094,2359
11178,-37.767733,144.897821,17 Navigator Street,MARIBYRNONG,14400000,house,2015,3,1,3,SC_085,980,20038,1891,19,0,hospital_068,1086,S_049,970
18877,-37.685587,144.92113999999998,429 Camp Road,BROADMEADOWS,4340000,house,2010,3,1,2,SC_059,3201,20030,313,37,0,hospital_104,3884,S_153,836
6755,-37.778079,144.817229,47 Hutchinson Street,ALBION,7695000,house,2010,3,1,1,SC_102,1514,20004,659,28,0,hospital_174,1346,S_080,1451
3892,-37.818296999999994,144.893109,8 Ovens Street,YARRAVILLE,5550000,house,2011,4,2,0,SC_043,3905,19996,390,16,0,hospital_056,2867,S_201,2001
83886,-37.856753999999995,145.007077,33 Irving Avenue,PRAHRAN,7725000,house,2013,2,2,1,SC_066,1586,19946,896,23,0,hospital_132,333,S_115,982
87993,-37.934328,145.00439,9 Littlewood Street,HAMPTON,39100000,house,2014,4,3,3,SC_046,3036,19949,480,27,0,hospital_036,904,S_088,364
7742,-37.775126,144.800035,17 Glinden Avenue,ARDEER,3330000,house,2011,3,1,2,SC_102,3058,20003,2133,31,0,hospital_057,2067,S_159,2059
34151,-37.692427,144.9759,2 Churchill Avenue,RESERVOIR,3357000,house,2011,3,1,1,SC_030,4996,19961,1759,35,0,hospital_139,3412,S_161,1586
8020,-37.759555,144.777695,11 Drystone Crescent,CAIRNLEA,2610000,house,2010,3,2,1,SC_048,4348,20002,2559,33,0,hospital_057,3241,S_152,833
24490,-37.698837,144.973687,6 Beccles Street,FAWKNER,7565000,house,2014,3,1,1,SC_030,4274,19961,1321,35,0,hospital_139,2992,S_161,1708
52054,-37.823271999999996,145.013295,10 Campbell St,RICHMOND,8250000,house,2011,2,1,1,SC_038,1976,19906,695,13,0,hospital_122,924,S_102,1952
76464,-37.91783524,145.131485,1 Evelyn Street,CLAYTON,6012000,house,2008,3,2,1,SC_073,4954,19915,1227,39,0,hospital_065,861,S_169,1446
24117,-37.708164000000004,144.967527,19 Ledger Avenue,FAWKNER,4995000,house,2015,4,2,3,SC_030,3103,19962,946,33,0,hospital_139,2885,S_161,2229
71819,-37.861082,145.229314,8 Mannix Square,WANTIRNA,15470000,house,2015,4,2,2,SC_032,5380,19871,3885,46,0,hospital_179,1305,S_226,1013
17033,-37.711959,144.95013500000002,30 East Street,HADFIELD,12070000,house,2010,4,2,3,SC_030,2276,19962,963,33,0,hospital_139,4266,S_004,1144
61571,-37.824014,145.228342,22 Ireland Street,RINGWOOD,9630000,house,2015,3,1,0,SC_032,1254,19902,906,43,0,hospital_105,1932,S_040,1343
47211,-37.708264,145.156354,45 Stanley Avenue,ELTHAM,5570000,house,2014,3,1,1,SC_051,3863,19987,954,44,0,hospital_075,4460,S_194,764
92511,-38.021209000000006,145.097609,1 Ozone Avenue,ASPENDALE,13090000,house,2014,4,2,2,SC_003,5625,19862,779,46,0,hospital_001,4039,S_119,1750
87693,-37.931781,144.996657,4 Hardie Street,HAMPTON,14800000,house,2013,4,2,2,SC_046,3759,19949,809,27,0,hospital_036,1338,S_088,773
80160,-37.984737,145.187244,35 Eldo Street,KEYSBOROUGH,6500000,house,2011,4,2,2,SC_057,1510,19889,817,51,0,hospital_124,1686,S_079,1595
83658,-37.85142517,145.00831599999998,2/22 Grandview Grove,PRAHRAN,4301000,house,2009,1,1,1,SC_038,1208,19946,497,23,0,hospital_132,304,S_115,462
12094,-37.71701813,144.76878359999998,10 Cottrell Court,DELAHEY,1272000,house,2008,3,2,2,SC_048,2986,20000,1832,39,0,hospital_057,6294,S_094,1764
58158,-37.811122,145.140432,488 Middleborough Road,BLACKBURN,4800000,house,2009,3,1,1,SC_037,1813,19897,1075,35,0,hospital_154,1842,S_147,1862
78043,-37.920649,145.165469,4 Shaftsbury Drive,MULGRAVE,6248000,house,2010,3,1,2,SC_073,2408,19914,3068,42,0,hospital_065,3852,S_148,1792
49947,-37.76222229,145.09378049999998,16 Penderel Way,BULLEEN,3950000,house,2009,4,3,2,SC_009,415,19935,2968,26,0,hospital_193,2244,S_154,529
84383,-37.854805,145.01061,8 Florence Street,PRAHRAN,10098000,house,2014,2,1,0,SC_038,1598,19946,534,23,0,hospital_132,170,S_115,887
57374,-37.829251,145.084833,6 McGregor Street,CANTERBURY,18360000,house,2012,4,2,2,SC_099,2419,19893,618,29,0,hospital_168,3220,S_160,1374
78093,-37.924653,145.19098400000001,45 Stadium Circuit,MULGRAVE,7260000,house,2014,3,2,2,SC_073,2095,19913,4303,44,0,hospital_161,2487,S_067,1283
62634,-37.827621,145.239845,19 Doulton Avenue,HEATHMONT,8750000,house,2015,3,1,1,SC_032,1918,19871,421,46,0,hospital_105,1857,S_190,1980
32304,-37.738504,145.006485,217 Murray Road,PRESTON,7040000,house,2014,3,1,1,SC_103,417,20012,525,27,0,hospital_139,2446,S_084,355
84707,-37.875046000000005,144.981993,18 Ruskin Street,ELWOOD,23200000,house,2015,3,2,1,SC_015,717,19955,1168,15,0,hospital_103,1825,S_017,784
18170,-37.670669000000004,144.937264,138 Dallas Drive,DALLAS,4130000,house,2011,3,1,1,SC_072,2583,19960,979,39,0,hospital_104,2673,S_153,1605
80993,-37.991282,145.202976,20 Bassett  Street,DANDENONG,4000000,house,2014,4,3,2,SC_112,1159,19888,610,54,0,hospital_119,1561,S_184,1277
25757,-37.603505,144.934494,19 Langdon Crescent,CRAIGIEBURN,5616000,house,2015,4,2,3,SC_110,759,40221,801,46,0,hospital_104,5398,S_005,736
46640,-37.711636999999996,145.152497,148 Bible Street,ELTHAM,5250000,house,2010,3,1,2,SC_051,4274,19987,463,44,0,hospital_075,4170,S_194,612
90577,-37.9533159,145.0619175,34 Bernard Street,CHELTENHAM,6325000,house,2013,3,1,2,SC_079,1888,19866,1619,37,0,hospital_082,914,S_023,869
1171,-37.803946999999994,144.887835,53 Alexander Street,SEDDON,13360000,house,2011,2,1,0,SC_043,2583,20023,325,20,0,hospital_056,1212,S_201,963
89318,-37.948135,145.0130033,20 Grange Road,SANDRINGHAM,20700000,house,2013,4,3,2,SC_046,2423,19948,780,29,0,hospital_036,1034,S_214,856
3506,-37.818453000000005,144.872521,40 Wilkins Street,YARRAVILLE,5040000,house,2011,2,1,2,SC_033,2443,19996,1558,16,0,hospital_056,3065,S_149,2925
62391,-37.824822999999995,145.221947,9 Neville Street,RINGWOOD,11508000,house,2015,3,1,2,SC_032,1473,19901,1041,41,0,hospital_105,2403,S_040,1553
51201,-37.79091,145.122945,3 Hanke Road,DONCASTER,19650000,house,2016,4,1,2,SC_091,503,20042,3154,30,0,hospital_194,2071,S_188,445
59134,-37.809303,145.17372,8 Charles Street,NUNAWADING,17340000,house,2015,5,3,0,SC_002,1138,19899,1262,37,0,hospital_070,1768,S_202,1641
25597,-37.579738,144.932976,16 Swinburne Close,CRAIGIEBURN,3000000,house,2012,4,2,2,SC_005,1246,40221,2622,46,0,hospital_104,7976,S_178,1590
62320,-37.797214000000004,145.238719,8 Panfield Avenue,RINGWOOD,6328000,house,2011,3,1,0,SC_032,1937,19879,1928,46,0,hospital_105,1597,S_157,1439
43665,-37.71743774,145.08734130000002,28 Webster Crescent,WATSONIA,6400000,house,2008,3,1,0,SC_017,4577,19984,786,34,0,hospital_075,2130,S_020,1808
10879,-37.798409,144.92808,79 Ormond Street,KENSINGTON,10283000,house,2015,2,1,1,SC_011,2070,20026,261,11,0,hospital_114,467,S_086,1250
94697,-37.91114879999999,145.0513867,12 Lord Street,MCKINNON,7064000,house,2013,4,1,1,SC_041,3007,19940,1153,36,0,hospital_159,1836,S_107,1239
27311,-37.593534000000005,144.937695,58 Hanson Road,CRAIGIEBURN,4030000,house,2014,3,1,1,SC_110,550,40221,1047,46,0,hospital_104,6543,S_178,330
20074,-37.793332,144.974881,174 Station Street,CARLTON,8905000,house,2010,2,1,0,SC_008,2108,19975,1840,11,0,hospital_188,1090,S_200,596
26205,-37.581126,144.913341,27 Fermont Avenue,CRAIGIEBURN,3123000,house,2014,4,2,1,SC_005,962,40221,3507,46,0,hospital_104,7770,S_178,2318
66436,-37.779387,145.31823500000002,48 Woodville Road,MOOROOLBARK,4760000,house,2010,3,1,1,SC_084,2394,19877,787,54,0,hospital_113,3755,S_168,2264
81735,-37.990429,145.250114,124 Doveton Avenue,DOVETON,3300000,house,2010,3,1,1,SC_077,1650,19885,3495,59,0,hospital_119,2796,S_195,1570
63208,-37.804282,145.264428,1 Sherwood Court,CROYDON,11565000,house,2015,4,2,2,SC_022,1739,19879,1517,46,0,hospital_164,868,S_157,1139
56831,-37.845847,145.109467,61 Elgar Road,BURWOOD,11645000,house,2009,3,1,2,SC_037,3194,19895,2592,30,0,hospital_089,1863,S_097,2323
73678,-37.86034,145.254823,40 Darwin Road,BORONIA,7620000,house,2014,3,2,2,SC_032,5770,19870,2379,50,0,hospital_002,1293,S_139,2205
51719,-37.788561,145.14197099999998,9 Kiewa Street,DONCASTER,7648000,house,2015,4,2,1,SC_091,1415,19898,3578,35,0,hospital_034,2732,S_188,1590
26894,-37.588753000000004,144.933395,40 Woodlea Crescent,CRAIGIEBURN,4500000,house,2015,3,1,1,SC_110,1193,40221,1697,46,0,hospital_104,6990,S_178,587
23628,-37.647397,144.90176200000002,4 Dunfermline Avenue,GREENVALE,5310000,house,2012,4,2,3,SC_072,1841,44817,2623,40,0,hospital_104,1685,S_211,1943
37083,-37.658719,145.025934,21 Supply Drive,EPPING,7392000,house,2016,3,1,1,SC_062,5308,20005,796,43,0,hospital_053,1151,S_229,1060
19646,-37.67926,144.888206,20 Forman Street,WESTMEADOWS,4895000,house,2012,4,2,0,SC_059,1037,20030,2799,37,0,hospital_104,4262,S_153,2949
22869,-37.752855,144.967442,48 The Avenue,COBURG,12560000,house,2011,3,1,3,SC_030,2740,19966,527,26,0,hospital_144,557,S_173,1150
84170,-37.84835434,145.00512700000002,568A Malvern Road,PRAHRAN,2569500,house,2008,2,2,1,SC_038,909,19947,494,21,0,hospital_097,681,S_115,37
23898,-37.701769,144.967973,102 Jukes Rd,FAWKNER,6820000,house,2010,3,1,0,SC_030,3755,19961,811,35,0,hospital_139,3180,S_161,1608
50753,-37.780726,145.143901,11 Ryall Court,DONCASTER,11250000,house,2010,3,2,2,SC_091,1727,19898,4413,35,0,hospital_194,2655,S_188,1885
68776,-37.849332000000004,145.03961999999999,12 Hornsby Street,MALVERN,36800000,house,2016,4,2,2,SC_038,2925,19911,186,15,0,hospital_168,1398,S_235,1531
65791,-37.765845,145.320622,15 Drummer Hill Lane,MOOROOLBARK,4256000,house,2014,4,3,2,SC_084,1039,19877,2225,54,0,hospital_113,3037,S_168,777
27598,-37.604834000000004,144.93566299999998,7 Langdon Cresent,CRAIGIEBURN,4576000,house,2014,3,2,2,SC_110,829,40221,754,46,0,hospital_104,5279,S_005,834
45175,-37.693253999999996,145.112231,5 Delpura Glen,GREENSBOROUGH,7140000,house,2012,3,2,3,SC_051,4718,19985,1242,38,0,hospital_075,1436,S_210,1388
70440,-37.875409999999995,145.1029,1/24 Jindabyne Avenue,CHADSTONE,3872000,house,2015,2,1,2,SC_042,1024,19840,832,28,0,hospital_098,2028,S_112,1281
71169,-37.862809999999996,145.222979,16 Milpera Crescent,WANTIRNA,8960000,house,2011,4,2,2,SC_067,5235,19871,4282,46,0,hospital_008,1523,S_226,504
22617,-37.74195,144.96000800000002,33 Kendall Street,COBURG,13950000,house,2015,3,1,0,SC_030,1373,19965,296,28,0,hospital_084,1360,S_172,461
28174,-37.8001034,144.97559209999997,20-22 Bell Street,FITZROY,5310000,house,2011,3,1,0,SC_008,1402,19843,1242,8,0,hospital_129,864,S_200,303
26508,-37.604855,144.925219,31 Pembroke Crescent,CRAIGIEBURN,5610000,house,2012,3,2,1,SC_110,1489,40221,1632,46,0,hospital_104,5121,S_005,1412
93580,-38.020237,145.10747800000001,63 Larnook Crescent,ASPENDALE,5520000,house,2014,3,2,2,SC_003,5700,19862,907,46,0,hospital_001,4483,S_119,2272
16354,-37.711797999999995,144.90917,11 Tarana Avenue,GLENROY,7475000,house,2016,3,1,2,SC_010,1970,20032,1075,33,0,hospital_184,3414,S_209,1457
44723,-37.716762,145.109721,25 Fricker Avenue,GREENSBOROUGH,5864000,house,2015,5,2,2,SC_017,5657,19986,1051,40,0,hospital_075,1339,S_020,1590
86996,-37.919928999999996,144.99915900000002,67 Dendy Street,BRIGHTON,30400000,house,2015,4,2,2,SC_046,4072,19951,590,22,0,hospital_156,1127,S_009,597
43258,-37.718109000000005,145.089528,69 Harborne Street,MACLEOD,5830000,house,2014,3,1,2,SC_017,4581,19984,943,34,0,hospital_075,2039,S_020,1758
68302,-37.85298157,145.0232239,14 Horsburgh Grove,ARMADALE,22500000,house,2009,4,2,1,SC_038,1908,19945,516,24,0,hospital_132,1267,S_235,946
54701,-37.830856,145.042087,7/11-13 Robinson Road,HAWTHORN,11505000,house,2014,3,1,2,SC_083,1290,19903,998,23,0,hospital_127,923,S_208,1345
67093,-37.748584,145.34291100000002,16 Poyner Avenue,LILYDALE,5885000,house,2015,4,2,2,SC_084,2764,19876,880,60,0,hospital_151,1284,S_233,1220
27380,-37.581179,144.937097,6 Green Hill Place,CRAIGIEBURN,5160000,house,2014,3,2,2,SC_005,1642,40221,2362,46,0,hospital_104,7877,S_178,1453
93089,-37.994865999999995,145.08652,27 Booth Street,PARKDALE,9300000,house,2015,4,2,2,SC_003,2652,19864,916,41,0,hospital_001,1290,S_003,1454
19168,-37.685879,144.920044,71 Gibson Street,BROADMEADOWS,5542000,house,2015,3,1,1,SC_059,3102,20030,317,37,0,hospital_104,3916,S_153,879
62254,-37.79610825,145.2412872,7 Sunhill Avenue,RINGWOOD,3360000,house,2009,4,2,3,SC_032,2153,19879,1931,46,0,hospital_105,1680,S_157,1219
56711,-37.860481,145.109912,43 Arthur Street,BURWOOD,9360000,house,2016,3,1,2,SC_042,2478,19840,1473,28,0,hospital_089,1426,S_112,1567
18287,-37.66898,144.93874499999998,162 Dallas Drive,DALLAS,4512000,house,2014,3,1,1,SC_072,2497,19960,775,39,0,hospital_104,2598,S_153,1816
41339,-37.740694,145.073577,1 Arden Crescent,ROSANNA,9555000,house,2014,3,2,1,SC_017,1735,19936,698,28,0,hospital_066,1924,S_100,2105
70238,-37.869485,145.088238,61 Gloucester Road,ASHBURTON,10600000,house,2014,5,3,2,SC_042,921,19839,587,26,0,hospital_098,680,S_112,592
3623,-37.811426000000004,144.88610400000002,5 Grace Street,YARRAVILLE,14501000,house,2010,3,1,1,SC_043,2931,19996,597,16,0,hospital_056,2036,S_201,1584
83623,-37.854721000000005,145.009083,1a Kelvin Grove,PRAHRAN,16200000,house,2010,4,2,1,SC_038,1577,19946,611,23,0,hospital_132,69,S_115,815
53079,-37.816943,145.006197,338 Highett Street,RICHMOND,21700000,house,2011,4,2,1,SC_083,2614,19906,1188,13,0,hospital_122,409,S_076,1241
9441,-37.852621,144.71520900000002,27 Bridgewater Way,TRUGANINA,5775000,house,2012,4,2,2,SC_053,984,46468,3422,33,0,hospital_073,4168,S_007,2939
14039,-37.746355,144.923038,20 Butler Street,ESSENDON,6500000,house,2013,3,1,2,SC_082,2064,20036,208,24,0,hospital_184,1644,S_197,1126
63669,-37.789119,145.27558100000002,17 Hyton Crescent,CROYDON,6454000,house,2016,5,1,1,SC_022,1291,19878,830,51,0,hospital_164,2720,S_181,902
81868,-37.986734000000006,145.233199,180A Kidds Road,DOVETON,3520000,house,2015,3,2,2,SC_112,1591,19888,2091,54,0,hospital_119,1262,S_184,1462
62670,-37.832578000000005,145.242965,2 Mountain View Road,HEATHMONT,9350000,house,2013,4,1,2,SC_032,2533,19871,494,46,0,hospital_179,2317,S_139,2400
54771,-37.817458,145.02370200000001,9 Spencer Street,HAWTHORN,26520000,house,2015,4,2,2,SC_083,1098,19905,491,19,0,hospital_086,668,S_208,1071
60051,-37.805803999999995,145.188374,5 Compton Street,MITCHAM,6360000,house,2010,3,1,1,SC_088,1692,19900,1395,40,0,hospital_070,656,S_202,2281
83018,-37.88408661,145.2513275,120 Kathryn Road,KNOXFIELD,2970000,house,2009,4,2,2,SC_049,5130,19868,3868,55,0,hospital_002,3513,S_027,2341
82779,-37.902518,145.268899,41 Fairway Drive,ROWVILLE,9536000,house,2014,4,2,2,SC_049,3571,19868,3276,55,0,hospital_150,3921,S_199,2411
40279,-37.68165588,145.0535736,3 Bramble Cres,BUNDOORA,9248000,house,2007,4,2,2,SC_062,4365,20007,3465,38,0,hospital_041,1369,S_155,1901
52155,-37.810688,144.993967,11 Shelley Street,RICHMOND,5952000,house,2015,3,2,0,SC_068,1979,19977,133,8,0,hospital_042,647,S_076,186
87419,-37.932123,145.013237,17 Kingston Street,HAMPTON,6400000,house,2011,2,1,2,SC_046,2352,19949,1221,27,0,hospital_036,1420,S_088,1113
58301,-37.816907,145.141059,7 Malabar Road,BLACKBURN,8025000,house,2012,2,1,2,SC_037,1656,19897,432,35,0,hospital_158,1888,S_018,1707
84579,-37.87757111,144.9914551,11 Cyril Street,ELWOOD,7720000,house,2009,3,1,1,SC_015,1367,19955,380,15,0,hospital_009,1340,S_133,527
47550,-37.704291999999995,145.174195,8 Kyne Place,ELTHAM,9200000,house,2014,4,2,2,SC_051,3639,19987,2541,44,0,hospital_075,6018,S_194,1859
91285,-37.979209000000004,145.036172,15 Clonmore Street,BEAUMARIS,12240000,house,2014,4,2,2,SC_079,3375,19866,2135,37,0,hospital_055,1396,S_011,2319
8276,-37.752886,144.752741,218 Westwood Drive,BURNSIDE,6585000,house,2013,4,2,2,SC_048,2428,20002,4259,33,0,hospital_057,5501,S_156,112
68519,-37.862106,145.019892,4 Kooyong Road,ARMADALE,13648000,house,2011,2,1,1,SC_023,2557,19945,631,24,0,hospital_092,750,S_013,634
28339,-37.8000412,144.9766998,55 Bell Street,FITZROY,15045000,house,2008,3,1,0,SC_008,1446,19843,1270,8,0,hospital_129,872,S_200,241
22998,-37.739348,144.96000700000002,6 Balloan Street,COBURG,7975000,house,2014,3,1,2,SC_030,1164,19965,444,28,0,hospital_084,1648,S_172,527
77604,-37.925311,145.194789,19 Derby Place,MULGRAVE,5200000,house,2012,3,2,2,SC_073,2258,19891,4464,46,0,hospital_161,2186,S_067,1313
19248,-37.689332,144.91069299999998,9 Bliburg Street,JACANA,3276000,house,2015,3,1,2,SC_059,2271,20031,789,35,0,hospital_104,4385,S_153,1580
38562,-37.757788,145.047449,116 St Elmo Road,IVANHOE,18200000,house,2016,4,1,2,SC_001,1232,19934,862,25,0,hospital_046,1072,S_219,1269
72501,-37.852078000000006,145.246971,6 Dennis Court,BAYSWATER,8680000,house,2014,3,2,2,SC_032,4659,19870,2188,50,0,hospital_179,1734,S_139,2023
